ATAC name,RNA name
chr9:72822460-72822730,TMC1
chr9:72822460-72822730,chr9:72822460-72822730
chr11:78227969-78228842,GAB2
chr11:78227969-78228842,chr11:78227969-78228842
chr17:57890111-57890592,CUEDC1
chr17:57890111-57890592,chr17:57890111-57890592
SAMSN1,chr21:14499266-14499813
SAMSN1,chr21:14520205-14521182
SAMSN1,chr21:14522666-14523962
SAMSN1,chr21:14525461-14525565
SAMSN1,chr21:14526402-14528971
SAMSN1,chr21:14531971-14532307
SAMSN1,chr21:14533004-14535760
SAMSN1,chr21:14541206-14544743
SAMSN1,chr21:14545423-14546958
SAMSN1,chr21:14547822-14550715
SAMSN1,chr21:14554983-14555297
SAMSN1,chr21:14557454-14557793
SAMSN1,chr21:14567405-14568346
SAMSN1,chr21:14569150-14569646
SAMSN1,chr21:14581890-14582360
SAMSN1,chr21:14584908-14585226
SAMSN1,chr21:14589648-14590434
SAMSN1,chr21:14591346-14592980
SAMSN1,chr21:14602375-14603055
SAMSN1,chr21:14618375-14618687
SAMSN1,chr21:14630436-14630957
SAMSN1,SAMSN1
chr7:22447768-22448044,STEAP1B
chr7:22447768-22448044,chr7:22447768-22448044
chr4:142695976-142697314,INPP4B
chr4:142695976-142697314,chr4:142695976-142697314
chr15:57298382-57300641,LINC00926
chr15:57298382-57300641,chr15:57298382-57300641
chr4:98643153-98643219,TSPAN5
chr4:98643153-98643219,chr4:98643153-98643219
chr2:100140489-100141040,AFF3
chr2:100140489-100141040,chr2:100140489-100141040
chr20:44601979-44602023,PKIG
chr20:44601979-44602023,chr20:44601979-44602023
chr8:22274054-22274577,PIWIL2
chr8:22274054-22274577,chr8:22274054-22274577
chr1:48750031-48750620,AGBL4
chr1:48750031-48750620,chr1:48750031-48750620
chr11:73287710-73290058,P2RY6
chr11:73287710-73290058,chr11:73287710-73290058
chr18:3584826-3587338,DLGAP1
chr18:3584826-3587338,chr18:3584826-3587338
chr19:54333333-54333644,LILRA4
chr19:54333333-54333644,chr19:54333333-54333644
chr12:11767908-11768135,ETV6
chr12:11767908-11768135,chr12:11767908-11768135
chr7:27154384-27162352,HOXA7
chr7:27154384-27162352,chr7:27154384-27162352
chr4:67575023-67576132,STAP1
chr4:67575023-67576132,chr4:67575023-67576132
chr5:94575128-94575609,KIAA0825
chr5:94575128-94575609,chr5:94575128-94575609
chr16:79150806-79152160,WWOX
chr16:79150806-79152160,chr16:79150806-79152160
chr15:59350074-59350453,MYO1E
chr15:59350074-59350453,chr15:59350074-59350453
chr12:22146689-22147090,ST8SIA1
chr12:22146689-22147090,chr12:22146689-22147090
LRRC25,chr19:18391970-18394414
LRRC25,chr19:18395423-18398345
LRRC25,LRRC25
DCDC2,chr6:24228607-24229170
DCDC2,chr6:24236770-24237191
DCDC2,chr6:24282994-24284026
DCDC2,chr6:24357319-24358542
DCDC2,chr6:24359618-24360610
DCDC2,DCDC2
chr2:12451567-12452847,MIR3681HG
chr2:12451567-12452847,chr2:12451567-12452847
chr3:160837361-160838133,PPM1L
chr3:160837361-160838133,chr3:160837361-160838133
chr4:140637880-140638145,TBC1D9
chr4:140637880-140638145,chr4:140637880-140638145
chr7:150446740-150447044,LINC00996
chr7:150446740-150447044,chr7:150446740-150447044
chr20:8373063-8373132,PLCB1
chr20:8373063-8373132,chr20:8373063-8373132
LINC02345,chr15:37995745-37996080
LINC02345,chr15:38002889-38003324
LINC02345,chr15:38005960-38006752
LINC02345,chr15:38017630-38018180
LINC02345,chr15:38019060-38019440
LINC02345,chr15:38042479-38043339
LINC02345,chr15:38050519-38051329
LINC02345,chr15:38053259-38053591
LINC02345,LINC02345
chr6:11550960-11553173,TMEM170B
chr6:11550960-11553173,chr6:11550960-11553173
chr18:34860174-34861043,DTNA
chr18:34860174-34861043,chr18:34860174-34861043
chr7:12729142-12729485,AC011287.1
chr7:12729142-12729485,chr7:12729142-12729485
chr5:78539990-78541742,LHFPL2
chr5:78539990-78541742,chr5:78539990-78541742
chr5:157540040-157542168,ADAM19
chr5:157540040-157542168,chr5:157540040-157542168
chr7:70316680-70317158,AUTS2
chr7:70316680-70317158,chr7:70316680-70317158
MARCH1,chr4:163544163-163545151
MARCH1,chr4:163548451-163549260
MARCH1,chr4:163549862-163550921
MARCH1,chr4:163554879-163555267
MARCH1,chr4:163556108-163557579
MARCH1,chr4:163558216-163559796
MARCH1,chr4:163568812-163569240
MARCH1,chr4:163587705-163588289
MARCH1,chr4:163590573-163592614
MARCH1,chr4:163595516-163596045
MARCH1,chr4:163600590-163601245
MARCH1,chr4:163606713-163607777
MARCH1,chr4:163610633-163611929
MARCH1,chr4:163612844-163614013
MARCH1,chr4:163621749-163623054
MARCH1,chr4:163624705-163625135
MARCH1,chr4:163662736-163664371
MARCH1,chr4:163665230-163667018
MARCH1,chr4:163674222-163674711
MARCH1,chr4:163681170-163681700
MARCH1,chr4:163755008-163755482
MARCH1,chr4:163895211-163896017
MARCH1,chr4:164012644-164012980
MARCH1,MARCH1
chr3:58085337-58086068,FLNB
chr3:58085337-58086068,chr3:58085337-58086068
chr5:95066196-95066673,MCTP1
chr5:95066196-95066673,chr5:95066196-95066673
chr10:75516148-75516613,LRMDA
chr10:75516148-75516613,chr10:75516148-75516613
chr12:46386689-46388935,AC008014.1
chr12:46386689-46388935,chr12:46386689-46388935
chr8:126556098-126559168,PCAT1
chr8:126556098-126559168,chr8:126556098-126559168
chr8:140955125-140955949,PTK2
chr8:140955125-140955949,chr8:140955125-140955949
chr15:58369210-58369893,ALDH1A2
chr15:58369210-58369893,chr15:58369210-58369893
chr5:143030258-143030768,ARHGAP26
chr5:143030258-143030768,chr5:143030258-143030768
chr2:122764062-122764332,AC011246.1
chr2:122764062-122764332,chr2:122764062-122764332
chr4:151419235-151419614,FAM160A1
chr4:151419235-151419614,chr4:151419235-151419614
chr10:60271588-60272117,ANK3
chr10:60271588-60272117,chr10:60271588-60272117
chr12:10243626-10244512,KLRD1
chr12:10243626-10244512,chr12:10243626-10244512
chr4:167233737-167234749,SPOCK3
chr4:167233737-167234749,chr4:167233737-167234749
chr3:172131913-172132732,FNDC3B
chr3:172131913-172132732,chr3:172131913-172132732
chr8:104464270-104464530,DPYS
chr8:104464270-104464530,chr8:104464270-104464530
chr2:106530764-106531284,AC108868.1
chr2:106530764-106531284,chr2:106530764-106531284
chr19:7703426-7708679,FCER2
chr19:7703426-7708679,chr19:7703426-7708679
chr2:8090639-8091585,LINC00299
chr2:8090639-8091585,chr2:8090639-8091585
chr4:107824125-107825881,SGMS2
chr4:107824125-107825881,chr4:107824125-107825881
LINC01844,chr5:142716869-142717980
LINC01844,chr5:142725275-142726822
LINC01844,chr5:142727352-142728061
LINC01844,chr5:142733733-142735090
LINC01844,chr5:142736983-142737697
LINC01844,chr5:142746925-142747382
LINC01844,chr5:142748535-142749761
LINC01844,chr5:142753403-142753601
LINC01844,chr5:142758181-142759193
LINC01844,LINC01844
chr21:14525461-14525565,SAMSN1
chr21:14525461-14525565,chr21:14525461-14525565
chr2:122753373-122753615,AC011246.1
chr2:122753373-122753615,chr2:122753373-122753615
chr1:97909218-97909705,DPYD
chr1:97909218-97909705,chr1:97909218-97909705
chr10:93433718-93434240,MYOF
chr10:93433718-93434240,chr10:93433718-93434240
chr5:97167359-97167978,LIX1-AS1
chr5:97167359-97167978,chr5:97167359-97167978
chr6:22146145-22147503,CASC15
chr6:22146145-22147503,chr6:22146145-22147503
chr6:15398410-15401208,JARID2
chr6:15398410-15401208,chr6:15398410-15401208
chr12:66708715-66709770,GRIP1
chr12:66708715-66709770,chr12:66708715-66709770
chr9:110148128-110149339,PALM2-AKAP2
chr9:110148128-110149339,chr9:110148128-110149339
chr15:51558336-51558836,DMXL2
chr15:51558336-51558836,chr15:51558336-51558836
chr8:124675827-124676033,MTSS1
chr8:124675827-124676033,chr8:124675827-124676033
chr10:109956630-109957076,ADD3-AS1
chr10:109956630-109957076,chr10:109956630-109957076
chr6:136537630-136538064,MAP7
chr6:136537630-136538064,chr6:136537630-136538064
chr4:183183322-183183712,WWC2
chr4:183183322-183183712,chr4:183183322-183183712
chr11:118219389-118220897,JAML
chr11:118219389-118220897,chr11:118219389-118220897
chr7:134766927-134767369,CALD1
chr7:134766927-134767369,chr7:134766927-134767369
ATP2B1-AS1,chr12:89705574-89712612
ATP2B1-AS1,ATP2B1-AS1
chr17:64397664-64399653,PECAM1
chr17:64397664-64399653,chr17:64397664-64399653
chr1:219144572-219145427,LYPLAL1-DT
chr1:219144572-219145427,chr1:219144572-219145427
KIF26A,chr14:104137404-104138749
KIF26A,KIF26A
chr11:47354843-47356106,SPI1
chr11:47354843-47356106,chr11:47354843-47356106
chr11:78413476-78414638,GAB2
chr11:78413476-78414638,AP003086.1
chr11:78413476-78414638,chr11:78413476-78414638
chr4:70733991-70736341,RUFY3
chr4:70733991-70736341,chr4:70733991-70736341
chr6:119137431-119138090,FAM184A
chr6:119137431-119138090,chr6:119137431-119138090
chr17:1620908-1621120,SLC43A2
chr17:1620908-1621120,chr17:1620908-1621120
chr6:157615244-157615696,ZDHHC14
chr6:157615244-157615696,chr6:157615244-157615696
chr19:53822607-53822964,NLRP12
chr19:53822607-53822964,chr19:53822607-53822964
chr2:12052898-12053131,MIR3681HG
chr2:12052898-12053131,chr2:12052898-12053131
chr14:92348168-92348322,SLC24A4
chr14:92348168-92348322,chr14:92348168-92348322
chr8:124720246-124721173,MTSS1
chr8:124720246-124721173,chr8:124720246-124721173
chr16:57550177-57551502,ADGRG5
chr16:57550177-57551502,chr16:57550177-57551502
CFP,chrX:47623378-47624348
CFP,chrX:47628999-47630948
CFP,CFP
chr10:103558605-103559325,NEURL1
chr10:103558605-103559325,chr10:103558605-103559325
chr16:80518415-80518941,AC105411.1
chr16:80518415-80518941,chr16:80518415-80518941
chr21:41380424-41380479,MX2
chr21:41380424-41380479,chr21:41380424-41380479
chr18:54828097-54829349,RAB27B
chr18:54828097-54829349,chr18:54828097-54829349
chr11:111429039-111429451,POU2AF1
chr11:111429039-111429451,chr11:111429039-111429451
chr3:67652870-67657527,SUCLG2-AS1
chr3:67652870-67657527,chr3:67652870-67657527
AC246817.2,chr8:2727528-2728559
AC246817.2,AC246817.2
chr12:32455508-32456176,FGD4
chr12:32455508-32456176,chr12:32455508-32456176
chr6:166410599-166410704,RPS6KA2
chr6:166410599-166410704,chr6:166410599-166410704
chr5:96259272-96259910,AC104123.1
chr5:96259272-96259910,chr5:96259272-96259910
LINC02137,chr16:58421081-58421516
LINC02137,chr16:58425680-58426778
LINC02137,LINC02137
chr22:22058616-22059050,IGLV10-54
chr22:22058616-22059050,chr22:22058616-22059050
JUN,chr1:58777205-58787295
JUN,JUN
DOCK4,chr7:111741777-111742104
DOCK4,chr7:111752257-111752531
DOCK4,chr7:111986960-111988186
DOCK4,chr7:112080242-112082630
DOCK4,chr7:112083967-112085223
DOCK4,chr7:112089511-112090029
DOCK4,chr7:112103218-112103600
DOCK4,chr7:112112718-112113359
DOCK4,chr7:112124338-112124793
DOCK4,chr7:112159264-112159788
DOCK4,chr7:112202706-112203198
DOCK4,chr7:112203993-112207663
DOCK4,DOCK4
chr4:108098007-108098219,LEF1
chr4:108098007-108098219,chr4:108098007-108098219
chr5:87074937-87075659,AC109492.1
chr5:87074937-87075659,chr5:87074937-87075659
chr14:94387323-94388656,SERPINA1
chr14:94387323-94388656,chr14:94387323-94388656
chr4:140861354-140861746,RNF150
chr4:140861354-140861746,chr4:140861354-140861746
chr2:215847745-215848241,LINC00607
chr2:215847745-215848241,chr2:215847745-215848241
chr4:38988422-38988691,TMEM156
chr4:38988422-38988691,chr4:38988422-38988691
chr10:126040957-126043697,ADAM12
chr10:126040957-126043697,chr10:126040957-126043697
chr15:73265590-73265864,NEO1
chr15:73265590-73265864,chr15:73265590-73265864
chr5:159802700-159803076,AC008691.1
chr5:159802700-159803076,chr5:159802700-159803076
chr4:140048712-140050396,MAML3
chr4:140048712-140050396,chr4:140048712-140050396
chr6:150720703-150721187,PLEKHG1
chr6:150720703-150721187,chr6:150720703-150721187
chr11:77405509-77405954,PAK1
chr11:77405509-77405954,chr11:77405509-77405954
KIF13A,chr6:17804176-17804557
KIF13A,chr6:17815304-17815720
KIF13A,chr6:17881408-17881932
KIF13A,chr6:17883989-17885511
KIF13A,chr6:17892026-17892578
KIF13A,chr6:17907219-17909388
KIF13A,chr6:17910157-17910658
KIF13A,chr6:17930105-17930130
KIF13A,chr6:17932006-17932980
KIF13A,chr6:17935452-17935763
KIF13A,chr6:17983853-17984434
KIF13A,chr6:17986605-17988785
KIF13A,KIF13A
chr21:36980437-36981365,HLCS
chr21:36980437-36981365,chr21:36980437-36981365
CTSS,chr1:150759937-150761036
CTSS,chr1:150761642-150766390
CTSS,CTSS
chr14:72476545-72477505,RGS6
chr14:72476545-72477505,chr14:72476545-72477505
chr6:130893283-130893664,EPB41L2
chr6:130893283-130893664,chr6:130893283-130893664
chr21:25039799-25040039,LINC01692
chr21:25039799-25040039,chr21:25039799-25040039
chr10:71828783-71830359,PSAP
chr10:71828783-71830359,chr10:71828783-71830359
chr4:110085111-110085540,ELOVL6
chr4:110085111-110085540,chr4:110085111-110085540
chr14:54563914-54568565,SAMD4A
chr14:54563914-54568565,chr14:54563914-54568565
chr11:57798904-57799689,CTNND1
chr11:57798904-57799689,chr11:57798904-57799689
chr17:20262289-20262955,SPECC1
chr17:20262289-20262955,chr17:20262289-20262955
chr20:47767839-47769004,SULF2
chr20:47767839-47769004,chr20:47767839-47769004
KRTAP5-2,chr11:1598922-1599265
KRTAP5-2,KRTAP5-2
chr10:89301080-89303474,IFIT2
chr10:89301080-89303474,chr10:89301080-89303474
chr13:42466090-42466569,LINC02341
chr13:42466090-42466569,chr13:42466090-42466569
chr2:11933775-11934363,MIR3681HG
chr2:11933775-11934363,chr2:11933775-11934363
chr3:136075179-136076179,PPP2R3A
chr3:136075179-136076179,chr3:136075179-136076179
chr1:157700241-157701282,FCRL3
chr1:157700241-157701282,chr1:157700241-157701282
chr3:69212240-69212922,FRMD4B
chr3:69212240-69212922,chr3:69212240-69212922
chr6:13474633-13475165,GFOD1
chr6:13474633-13475165,chr6:13474633-13475165
chr1:223363154-223365433,SUSD4
chr1:223363154-223365433,chr1:223363154-223365433
chr12:19129166-19131196,PLEKHA5
chr12:19129166-19131196,chr12:19129166-19131196
chr6:31570764-31583399,LTB
chr6:31570764-31583399,chr6:31570764-31583399
PIK3AP1,chr10:96610700-96611158
PIK3AP1,chr10:96633112-96633347
PIK3AP1,chr10:96640767-96641407
PIK3AP1,chr10:96642876-96643423
PIK3AP1,chr10:96644995-96645916
PIK3AP1,chr10:96646589-96647651
PIK3AP1,chr10:96648327-96648430
PIK3AP1,chr10:96650777-96653560
PIK3AP1,chr10:96655793-96657444
PIK3AP1,chr10:96658161-96658588
PIK3AP1,chr10:96660329-96660683
PIK3AP1,chr10:96664565-96665046
PIK3AP1,chr10:96666725-96667205
PIK3AP1,chr10:96669115-96671984
PIK3AP1,chr10:96673089-96674336
PIK3AP1,chr10:96677248-96677848
PIK3AP1,chr10:96678810-96678940
PIK3AP1,chr10:96685320-96685824
PIK3AP1,chr10:96687525-96688047
PIK3AP1,chr10:96690767-96691154
PIK3AP1,chr10:96695207-96695891
PIK3AP1,chr10:96699599-96701264
PIK3AP1,chr10:96703336-96703884
PIK3AP1,chr10:96705156-96705538
PIK3AP1,chr10:96706511-96706806
PIK3AP1,chr10:96708242-96709292
PIK3AP1,chr10:96711397-96711648
PIK3AP1,chr10:96713040-96713059
PIK3AP1,chr10:96716158-96721505
PIK3AP1,PIK3AP1
chr21:41373201-41376945,MX2
chr21:41373201-41376945,chr21:41373201-41376945
AL592429.2,chr6:139270933-139271674
AL592429.2,chr6:139279380-139280444
AL592429.2,chr6:139290141-139293117
AL592429.2,chr6:139294473-139294809
AL592429.2,chr6:139295847-139297378
AL592429.2,chr6:139308180-139309323
AL592429.2,chr6:139323006-139326144
AL592429.2,chr6:139327056-139327432
AL592429.2,chr6:139334682-139335507
AL592429.2,chr6:139336600-139336922
AL592429.2,chr6:139337729-139339330
AL592429.2,chr6:139343125-139343489
AL592429.2,chr6:139344208-139344609
AL592429.2,chr6:139361257-139361525
AL592429.2,chr6:139363984-139364844
AL592429.2,chr6:139369428-139370982
AL592429.2,chr6:139371618-139376382
AL592429.2,chr6:139392771-139393253
AL592429.2,chr6:139396255-139396279
AL592429.2,chr6:139422398-139422585
AL592429.2,chr6:139429693-139430128
AL592429.2,chr6:139433566-139434015
AL592429.2,chr6:139445570-139446069
AL592429.2,chr6:139472427-139472698
AL592429.2,chr6:139490183-139490980
AL592429.2,chr6:139530666-139531624
AL592429.2,chr6:139533563-139535033
AL592429.2,chr6:139539997-139540802
AL592429.2,chr6:139612033-139612434
AL592429.2,chr6:139626202-139627163
AL592429.2,chr6:139640530-139640567
AL592429.2,chr6:139648583-139649003
AL592429.2,AL592429.2
PID1,chr2:229270668-229271648
PID1,PID1
TMTC1,chr12:29552423-29552697
TMTC1,chr12:29559285-29559512
TMTC1,chr12:29691357-29691913
TMTC1,chr12:29782331-29784388
TMTC1,TMTC1
chr17:1573915-1578502,SLC43A2
chr17:1573915-1578502,chr17:1573915-1578502
chr11:48004171-48009914,PTPRJ
chr11:48004171-48009914,chr11:48004171-48009914
chr20:44604579-44604973,PKIG
chr20:44604579-44604973,chr20:44604579-44604973
chr12:22288368-22288526,ST8SIA1
chr12:22288368-22288526,chr12:22288368-22288526
chr2:230872723-230874547,ITM2C
chr2:230872723-230874547,chr2:230872723-230874547
chr2:143026721-143026812,KYNU
chr2:143026721-143026812,chr2:143026721-143026812
chr6:161366231-161367094,PRKN
chr6:161366231-161367094,chr6:161366231-161367094
chr7:36637363-36641144,AOAH
chr7:36637363-36641144,chr7:36637363-36641144
PRKD1,chr14:29858266-29858648
PRKD1,chr14:29927662-29927978
PRKD1,PRKD1
chr8:16186005-16186452,MSR1
chr8:16186005-16186452,chr8:16186005-16186452
chr16:73122496-73123510,ZFHX3
chr16:73122496-73123510,chr16:73122496-73123510
CDT1,chr16:88801646-88814555
CDT1,CDT1
chr3:69738333-69740793,MITF
chr3:69738333-69740793,chr3:69738333-69740793
chr22:22380331-22381601,IGLV1-44
chr22:22380331-22381601,chr22:22380331-22381601
chr3:195570436-195570704,APOD
chr3:195570436-195570704,chr3:195570436-195570704
chr4:71186279-71188343,SLC4A4
chr4:71186279-71188343,chr4:71186279-71188343
chr7:28787119-28787381,CREB5
chr7:28787119-28787381,chr7:28787119-28787381
chr3:12356849-12357503,PPARG
chr3:12356849-12357503,chr3:12356849-12357503
chr3:69458875-69459212,FRMD4B
chr3:69458875-69459212,chr3:69458875-69459212
chr18:63894101-63894663,SERPINB2
chr18:63894101-63894663,chr18:63894101-63894663
chr8:78859073-78859251,AC083837.1
chr8:78859073-78859251,chr8:78859073-78859251
chr14:54627107-54628690,SAMD4A
chr14:54627107-54628690,chr14:54627107-54628690
chr18:80159562-80160293,PARD6G-AS1
chr18:80159562-80160293,chr18:80159562-80160293
chr7:28782324-28782799,CREB5
chr7:28782324-28782799,chr7:28782324-28782799
chr5:80487527-80488851,FAM151B
chr5:80487527-80488851,chr5:80487527-80488851
chr9:104829756-104830437,ABCA1
chr9:104829756-104830437,chr9:104829756-104830437
chr3:69288411-69288734,FRMD4B
chr3:69288411-69288734,chr3:69288411-69288734
chr20:57702883-57703809,PMEPA1
chr20:57702883-57703809,chr20:57702883-57703809
chr5:14212159-14212914,TRIO
chr5:14212159-14212914,chr5:14212159-14212914
chr5:157545888-157546348,ADAM19
chr5:157545888-157546348,chr5:157545888-157546348
chr3:127694360-127694778,MGLL
chr3:127694360-127694778,chr3:127694360-127694778
chr4:76001807-76002600,CXCL9
chr4:76001807-76002600,chr4:76001807-76002600
chr1:234244463-234244923,SLC35F3
chr1:234244463-234244923,chr1:234244463-234244923
chr9:123563071-123563354,DENND1A
chr9:123563071-123563354,chr9:123563071-123563354
chr11:22182171-22182638,ANO5
chr11:22182171-22182638,chr11:22182171-22182638
chr18:80154281-80154701,PARD6G-AS1
chr18:80154281-80154701,chr18:80154281-80154701
chrX:67546228-67546560,AR
chrX:67546228-67546560,chrX:67546228-67546560
chr2:60459925-60460331,BCL11A
chr2:60459925-60460331,chr2:60459925-60460331
chr15:39326231-39327968,AC013652.1
